"name","pval","adj_pval","diff","t_statistic","se","df","avg_abundance","n_approx","n_obs","Gene.names","n_obs_wt","n_obs_C182S"
"PMPCB",0.0802220692402892,0.295398613635295,-0.339819586044459,-1.91071394565899,0.177849534628931,12,22.8797717828859,14.9228037577544,15,"PMPCB",1,0
"GLRX3",0.326086383054606,0.627208781099913,0.26972442425674,1.02388796185048,0.26343158070661,12,23.2727658955104,12.2423986465932,12,"GLRX3",0,0
"CLPX",0.670444772553328,0.902493823332311,0.127868692614516,0.436187545667419,0.293150718961639,12,22.1215813113125,11.9323717827486,12,"CLPX",3,0
"RECQL5",0.290077275463093,0.583529515471258,0.175433148742574,1.10679282256651,0.158505860505824,12,22.151185881131,16.0000000000003,16,"RECQL5",0,0
"IPO7",0.589286475001639,0.839521414851093,0.0653132577598221,0.554704532433765,0.117744229478819,12,23.9168356431107,16.0000001341,16,"IPO7",0,0
"CPSF4",0.485469318940586,0.777948498788795,0.176127790065301,0.719736982771016,0.244711324110653,12,21.3674518405748,4.09636398283324,4,"CPSF4",2,3
"PYGL",0.65201407663379,0.886146857427919,-0.104646160162311,-0.462475039393538,0.226274179682297,12,22.9710458955443,9.48446841421588,10,"PYGL",3,1
"H2AFV;H2AFZ",0.110749591113831,0.351016740963134,-1.90803687882849,-1.7218399560624,1.10813834474599,12,23.9727452634018,14.5117626905471,15,"H2AFV;H2AFZ",0,0
"UQCRFS1;UQCRFS1P1",0.262033928651501,0.551205001361565,0.275171486067244,1.17694884345312,0.233800719205349,12,22.3089121044344,8.67177693860004,9,"UQCRFS1;UQCRFS1P1",3,1
"TXN",0.969579965984567,0.990825580322032,-0.00817868427830959,-0.0389382045303974,0.210042665730127,12,24.1186893273818,12.161206757649,12,"TXN",0,0
"UMPS",0.78209016194237,0.941563541109262,-0.0521155608426156,-0.282878842202422,0.184232798879044,12,23.9541173598604,14.6762679828928,15,"UMPS",1,0
"ADH5",0.77731587737305,0.941563541109262,-0.0667160224248526,-0.289264307895171,0.23064035418096,12,25.1952431582288,16.0000006522696,16,"ADH5",0,0
"GYS1",0.101110845874133,0.333913265482931,0.201784365125281,1.77577817713372,0.113631515311772,12,23.1178728159807,16.0000009358534,16,"GYS1",0,0
"PKM",0.00414643195835102,0.0851483512874916,-0.233837297491039,-3.52999751904081,0.0662429070359741,12,31.6296742932462,16.0000007399827,16,"PKM",0,0
"SON",0.64027579424975,0.878344934885823,0.0820599067749903,0.479395094865357,0.171173855664997,12,23.5795077032284,16.0000000010108,16,"SON",0,0
"NCL",0.00453167721091052,0.0882509098083503,0.716392639757576,3.48175577718276,0.205756143050688,12,21.8388155965157,15.0360429250329,15,"NCL",0,0
"SFN",0.689489295416561,0.91528129236956,0.100073449701874,0.409357909663426,0.244464434030735,12,24.222195445411,16.0000000000249,16,"SFN",0,0
"PRDX2",0.100150867276837,0.332830766933067,0.215957342632191,1.78139969535504,0.121229021872685,12,25.2774602530495,16.000000000001,16,"PRDX2",0,0
"RFC1",0.711915774021897,0.927729644626494,-0.0513403399421506,-0.378160853068447,0.135763232829544,12,22.4308481156237,16.0000000228731,16,"RFC1",0,0
"CSK",0.15602309524195,0.416742636288596,-0.221276810650341,-1.51355494144462,0.146196748192796,12,23.3402649601008,16.0000000000002,16,"CSK",0,0
"NCAPD3",0.425206523383325,0.724269722877458,0.0950747950806665,0.825479121605263,0.115175287408578,12,23.3960626262933,16.0000000000112,16,"NCAPD3",0,0
"LRPPRC",0.904147207985569,0.960052881329252,-0.0197184815686491,-0.122994759489071,0.160319688827077,12,23.6048002405569,16.0000000007684,16,"LRPPRC",0,0
"LIMS1",0.135555026042216,0.390918334358765,0.56489745682487,1.60011461300476,0.353035621469691,12,22.3732786017507,10.1518766280347,11,"LIMS1",1,2
"GDI2",0.478984112161484,0.772014494772222,0.0935435224686927,0.730704598239761,0.128018247995203,12,24.7237967755185,16.000000414051,16,"GDI2",0,0
"IDH3G",0.650286128841119,0.886146857427919,0.108470685753634,0.464956829365411,0.233291950785363,12,22.7321266812683,14.8613770313631,15,"IDH3G",1,0
"NCBP2",0.0543263437269865,0.250719117545683,0.239521469586318,2.13235599115017,0.112327149209791,12,24.0672181348073,16.0000000000071,16,"NCBP2",0,0
"SMS",0.674142240892772,0.905085069684752,-0.0766812482687413,-0.430952974328348,0.177934143251363,12,24.2411144754099,16.0000000000049,16,"SMS",0,0
"SEC13",0.761395696795709,0.941563541109262,-0.0480578832560532,-0.310650829834257,0.15470064342559,12,23.9510424873111,13.6664596908386,14,"SEC13",1,1
"ARPC4;ARPC4-TTLL3",0.790544594792864,0.941563541109262,0.0335626337534016,0.27160147625792,0.123573090307984,12,24.8536901688683,16.0000000000511,16,"ARPC4;ARPC4-TTLL3",0,0
"RPL37",0.517956764143572,0.794172343723383,0.180616399334383,0.666085580386552,0.27116095086395,12,24.9802382100024,16.0000000000001,16,"RPL37",0,0
"SUMO2;SUMO3",0.374026966511091,0.675097091681914,-0.175110309409646,-0.92333287163778,0.189650249426343,12,25.8826534340367,16.0000000000435,16,"SUMO2;SUMO3",0,0
"YWHAG",0.309476435878374,0.605714621091866,-0.237143539396811,-1.06123251879895,0.223460490699246,12,24.873236861793,16.0000000000001,16,"YWHAG",0,0
"CNBP",0.0152623172187236,0.141201169978926,0.549426561536723,2.82693405745374,0.194354219224908,12,24.7192123721408,16.0000000000028,16,"CNBP",0,0
"RPL31",0.0123945488337025,0.130868716533627,0.342033709886501,2.93901879448062,0.116376836558115,12,24.2417150604741,16.0000006891439,16,"RPL31",0,0
"MRPS5",0.0741471493477828,0.291744169215091,-1.28270466427476,-1.95600706587431,0.655777111777154,12,21.9183410963006,9.96431075841192,10,"MRPS5",4,1
"MRPS21",0.295866069725528,0.588834149531077,-0.093784217367876,-1.09296298711278,0.0858073132152629,12,24.5454435181557,16.0000000000016,16,"MRPS21",0,0
"XIAP",0.0130877756322501,0.132207530317222,-0.5520651323341,-2.90972418944256,0.189731086656658,12,22.2463079649149,12.92656037042,13,"XIAP",2,0
"GTF2B",0.445748942288178,0.743177186215682,-0.113270430259625,-0.788417437066347,0.143668093746249,12,24.3805515799323,12.3694211819812,13,"GTF2B",2,0
"CDK5",0.011489228038488,0.124730757268413,-0.234458592853596,-2.97983720171969,0.0786816785555558,12,24.6432696039365,16.0000000000001,16,"CDK5",0,0
"FABP5",0.672279418420891,0.903226046512847,-0.0687538603790507,-0.433588621162316,0.158569337439583,12,24.7784305325315,14.6504982892383,15,"FABP5",1,0
"OCRL",0.324773980299534,0.625905875676116,0.153214477086063,1.02678690382651,0.149217404814068,12,22.9396209316015,14.9555389610297,15,"OCRL",0,1
"GLO1",0.0648279001424514,0.276433190449415,0.335466157181202,2.03262592431225,0.165040774679044,12,24.2259686107594,16.0000000160379,16,"GLO1",0,0
"YWHAH",0.0063577983436085,0.0965583720681779,0.28635726289237,3.29855053955469,0.0868130590871676,12,26.3401878169969,16.0000000000017,16,"YWHAH",0,0
"PPAT",0.0954896540343024,0.327368342052264,0.266570997445832,1.80940435680403,0.147325276654401,12,22.0994236807432,14.984785518146,15,"PPAT",0,1
"HSPA14",0.551275282926373,0.81616747347106,-0.114521003309665,-0.613066275287923,0.186800363885424,12,23.1669568100795,16.000000000001,16,"HSPA14",0,0
"TP53BP1",0.0938764288141982,0.323010153060147,0.302922047983863,1.81938442960517,0.166496999234846,12,22.5765753246253,12.1051426151358,12,"TP53BP1",0,0
"AIMP2",0.0938100090444339,0.323010153060147,-0.214928812855248,-1.81979864263587,0.118105821061574,12,23.2379716134511,16.0000000116449,16,"AIMP2",0,0
"TUBB3",0.0376058214396975,0.207660337694735,-0.266974075959979,-2.33676554006934,0.114249406447537,12,25.058367062548,16.0000000324762,16,"TUBB3",0,0
"CUL3",0.560799841581243,0.818669486407085,-0.123870019365512,-0.598243035425343,0.20705635006255,12,22.4283772106861,12.9521450408174,13,"CUL3",3,0
"COTL1",0.248013198401642,0.537828139506232,0.27082625726387,1.21423536171661,0.223042637204201,12,24.5907076265592,16.0000000280081,16,"COTL1",0,0
"BOP1",0.407592510643974,0.703143609686271,0.144483113183256,0.858208545892019,0.168354316529301,12,22.8942511961565,16,16,"BOP1",0,0
"TRIP12",0.0859369986615055,0.307625698724896,-1.28419496496247,-1.87088701125377,0.686409685479549,12,21.6485861775562,4.88428197067659,5,"TRIP12",4,4
"POLD3",0.0283173949319577,0.182420973717368,0.324309827538485,2.49220471482752,0.130129690233304,12,23.4632919251222,16.0000000000001,16,"POLD3",0,0
"EIF4H",0.0901039253966347,0.315541423027038,0.236926039919677,1.84334234231569,0.128530677390094,12,24.187513693638,14.7300148254956,15,"EIF4H",0,0
"CNN3",0.794329963913971,0.941563541109262,0.0387322899664468,0.266564292933399,0.145301868979594,12,22.9648071650645,12.0811147299389,12,"CNN3",0,0
"TAB1",0.478778515464843,0.772014494772222,-0.11011375587573,-0.731053786716988,0.150623330152256,12,22.5907323532531,16.0000000002378,16,"TAB1",0,0
"ADRM1",0.115880815491982,0.359439836558874,0.593469027870047,1.69481229559775,0.350167997607508,12,24.3141078286469,16.0000000133564,16,"ADRM1",0,0
"PDCD2",0.0900674749629791,0.315541423027038,-0.391751972568404,-1.84357822898634,0.21249544305142,12,23.6190231497186,14.6479571551465,15,"PDCD2",1,0
"NDUFA5",0.0128073156490189,0.130903176967633,-0.322267192856877,-2.92138544839038,0.1103131368832,12,23.0717418532274,16.0000000000006,16,"NDUFA5",0,0
"QRICH1",0.633491943341505,0.875187037683628,0.0541238345934296,0.489240237584494,0.110628338463437,12,22.5716781153231,16,16,"QRICH1",0,0
"GLYR1",0.00224553451733606,0.0656925214553522,-0.388850718644946,-3.86564568305978,0.100591401935513,12,22.3833307561034,13.9396126949611,14,"GLYR1",0,1
"AMOT",0.0244752135784075,0.171235846109673,-0.813123700022505,-2.57155938235673,0.316198686913972,12,22.3055100333599,11.8431707247209,12,"AMOT",2,0
"RABL3",0.491011419768155,0.780103306979517,-0.120704805175929,-0.710435097193349,0.169902649309961,12,23.9978875620804,14.6977548710607,15,"RABL3",1,0
"CC2D1B",0.385212948589491,0.683255643085023,-0.155637388480287,-0.901199004057592,0.172700355614619,12,22.291731764472,14.9854818717286,15,"CC2D1B",0,0
"ZNF787",0.074471351692305,0.291744169215091,0.267698743601567,1.95350517440868,0.13703508294141,12,22.6123242722865,16,16,"ZNF787",0,0
"ALKBH5",0.228266939498144,0.514553996076365,-0.189610890226835,-1.2696853627091,0.149336911171651,12,22.9531057003177,16.0000008194476,16,"ALKBH5",0,0
"HEATR3",0.967100719384017,0.990825580322032,-0.00525130986266831,-0.0421136422709931,0.124693794682425,12,23.8209216451882,16.0000000812148,16,"HEATR3",0,0
"HDGFRP2",0.00667878295282498,0.0973454760253329,0.429964334403966,3.27197019023285,0.131408389870865,12,22.6356881060705,15.0162683102721,15,"HDGFRP2",0,0
"METTL3",0.569078266289407,0.825691019661479,-0.0643999862349602,-0.585470671333027,0.109996946710125,12,24.0121908835001,16.0000000000002,16,"METTL3",0,0
"BPHL",0.0908923431027438,0.316198224900705,-0.369876848067882,-1.8382612161036,0.201210167971599,12,23.0892114393405,14.7764442226712,15,"BPHL",0,0
"ZNF687",0.0124143185608221,0.130868716533627,0.237076311949018,2.93816098381327,0.0806886733760006,12,21.3502758747364,10.0197687682707,10,"ZNF687",1,1
"SRBD1",0.00554183258973873,0.095168379654695,0.541480898874276,3.37276181180152,0.160545253145241,12,22.8132707938143,14.94905300484,15,"SRBD1",0,0
"SERBP1",0.454199962629941,0.751957694485502,0.209893610626178,0.773491112328639,0.271358787813711,12,23.5744530687629,15.0289761331081,15,"SERBP1",0,0
"ZFAND1",0.0645917713779867,0.276162124166815,-1.4389534045218,-2.03469703143887,0.707207698388502,12,21.9740678856497,12.2344580909499,12,"ZFAND1",4,0
"PNPT1",0.0156125223869346,0.141201169978926,0.380297076370358,2.81470604580155,0.135110761188584,12,23.6273844615448,14.9045475743495,15,"PNPT1",0,1
"ZC3H15",0.0377265489675097,0.207660337694735,-0.555646223560036,-2.33499981764814,0.2379641400228,12,22.1788108469553,11.8513853516114,12,"ZC3H15",2,1
"LEO1",0.0346912366879674,0.202546037001367,-0.352119527780719,-2.38113171232737,0.147879063538467,12,24.2587970055534,16.0000000000164,16,"LEO1",0,0
"TRUB1",0.204372684201112,0.48197253490125,-0.178634214392389,-1.34220398814415,0.13309021279201,12,23.6779917931067,16.0000000407753,16,"TRUB1",0,0
"JADE3",0.203876837406003,0.48197253490125,0.284915621890175,1.34378059310312,0.212025403069882,12,21.4803491812916,15.0157681355533,15,"JADE3",0,0
"LARP4B",0.87443514408541,0.947197083626967,0.0127517588347779,0.161437314189319,0.0789889183849017,12,24.1677885807213,16.0000000000043,16,"LARP4B",0,0
"GCN1L1",0.500007602636021,0.781882749486295,0.0692010899538218,0.695470287492189,0.0995025829260881,12,23.7813586002049,16.0000000124853,16,"GCN1L1",0,0
"DHX38",0.799077834220174,0.941563541109262,0.0391546774881917,0.260256575352912,0.150446448605947,12,23.0872954750526,14.7413082519922,15,"DHX38",0,0
"UFD1L",0.00316137910384207,0.0749603932428381,0.727126964104343,3.67782539848344,0.197705678035769,12,23.1656405436852,14.7447213064604,15,"UFD1L",1,0
"BRF1",0.0524021904963066,0.24623815384956,0.344490490048685,2.15257070282662,0.160036782808723,12,22.0454563279959,11.0754581982732,11,"BRF1",0,0
"PGAM5",0.292769461014921,0.585737021864337,-0.187747045869148,-1.10033523883105,0.170627131844475,12,22.6387704475501,14.9648008456158,15,"PGAM5",0,0
"SNX27",0.0812677542022279,0.295789571653196,-0.319403499377263,-1.90323681377957,0.167821207043053,12,23.6598613087105,16.0000003017832,16,"SNX27",0,0
"DOCK7",0.13935809620088,0.396119082583075,0.160494506974242,1.58321285707429,0.10137266524656,12,23.5024531019885,16.000000061104,16,"DOCK7",0,0
"TP53RK",0.217184575432145,0.498495337778034,0.176570465826625,1.30251275146372,0.135561410533756,12,24.7469903179812,16.0000001143741,16,"TP53RK",0,0
"DNAJC2",0.415249097877411,0.712448270563515,0.109342541856638,0.84386792782618,0.129573050771471,12,22.2289868031205,12.0650257701721,12,"DNAJC2",0,0
"SH3GL1",0.00222917605101403,0.0656925214553522,0.561385486177901,3.86967949711434,0.145072863682001,12,24.089213825185,16.000000000106,16,"SH3GL1",0,0
"DPYSL5",0.805779073747063,0.941563541109262,-0.0483396110997631,-0.251372614494313,0.192302614972629,12,23.3482921486789,16.000000001976,16,"DPYSL5",0,0
"WDR77",0.0541864577159665,0.250719117545683,1.85419994422018,2.1338027132969,0.868965032552276,12,21.2824028506371,4.001,1,"WDR77",3,5
"ERP44",0.0640121373857685,0.275509750022285,0.761433306883639,2.03981107077686,0.373286191938181,12,23.2771499921679,12.8616847028892,14,"ERP44",2,0
"SETD2",0.861848537253728,0.941563541109262,0.0545885136395015,0.177796846808261,0.307027456445111,12,21.7396081124452,4.96510842531701,5,"SETD2",2,3
"POLR1E",0.979070469582032,0.993912528703795,0.00530333853570042,0.0267863227315549,0.197986808000822,12,23.7511090676162,16.0000001601884,16,"POLR1E",0,0
"KLC2",0.113595735145724,0.354681559818633,-1.15676264005818,-1.70671440939399,0.677771649252625,12,21.9033641142487,11.0062998497078,11,"KLC2",4,1
"ESF1",0.132589072612529,0.386767964238259,0.164210472313318,1.61358510172875,0.101767469306321,12,22.710026951433,16.0000000068631,16,"ESF1",0,0
"CACYBP",0.145731521849315,0.404239125952065,0.151108512853252,1.55576488406366,0.0971281164661309,12,23.8435856071947,13.0132592835626,13,"CACYBP",0,0
"SSU72",0.832666509480411,0.941563541109262,-0.027600732715797,-0.215933468758824,0.127820540625058,12,24.0977645598986,16.0000000000035,16,"SSU72",0,0
"RIC8A",0.00205797982534361,0.0656925214553522,-0.62169965297397,-3.91382108210964,0.158847233925895,12,22.9355577654941,16.0000000003685,16,"RIC8A",0,0
"AASDHPPT",0.060179019837401,0.267478043465531,0.354645045748487,2.07475817023148,0.170933196377735,12,23.4505336329547,12.1103473575832,12,"AASDHPPT",0,0
"RAD18",2.65592405670478e-05,0.0229364108618582,0.914535192893503,6.56871695776389,0.139225848635869,12,22.4028916905829,13.8909525955902,14,"RAD18",0,0
"IARS2",0.981505660446698,0.993912528703795,0.00309877281993209,0.0236690107929126,0.130921095395334,12,22.5010326616837,16.0000000000079,16,"IARS2",0,0
"GNL3L",0.0450343648274827,0.22428961326634,0.427492743253641,2.23706611664484,0.191095265389293,12,21.9732494764046,15.0267718822124,15,"GNL3L",0,0
"ADPRHL2",0.704948680213405,0.92688789085725,-0.0474471194016282,-0.387809049536144,0.122346601912408,12,22.9848283630306,16.000000000021,16,"ADPRHL2",0,0
"FAM120A",0.953978636359242,0.981517235339111,0.0108127542242791,0.0589289968667265,0.183487837893001,12,23.5969173606599,16.0000000111147,16,"FAM120A",0,0
"KCMF1",0.0286928080315962,0.182420973717368,-0.341861978500596,-2.48502124612359,0.137569036495712,12,21.7122457742293,12.0012834447127,12,"KCMF1",1,3
"ANKFY1",0.447097261648596,0.743726734175642,-0.161904543082631,-0.786023931601887,0.205979152253896,12,22.0538087314148,9.93050874145402,10,"ANKFY1",2,1
"GRHPR",0.293704544452419,0.586337472937792,-0.308681433002285,-1.09810284478509,0.281104301357764,12,22.9340069164849,14.8304145116851,15,"GRHPR",1,0
"DBNL",0.496997309570595,0.781352966603486,0.0539984546730174,0.700459603461674,0.0770900340378758,12,25.9255533072165,16.0000000002124,16,"DBNL",0,0
"GTF3C4",0.424881217012485,0.724269722877458,0.177360261513037,0.826075348720055,0.214702280836541,12,22.5299842037625,13.7603265215076,14,"GTF3C4",0,1
"PHF8",0.693043060943535,0.918707608506904,0.0372937819560519,0.404386682351809,0.0922230715887104,12,23.7985848823147,14.8982419860161,15,"PHF8",0,0
"MRPL11",0.717516928072547,0.927834168481959,-0.0752519688777689,-0.370431522242289,0.203146774395049,12,22.4693772617927,13.7466930744911,14,"MRPL11",1,0
"VPRBP",0.00752030962430261,0.104980600491375,1.94270969833705,3.20798251219172,0.605586124909944,12,22.2261336668571,7.81782972215281,8,"VPRBP",2,5
"NUBP2",0.119156874974577,0.364809297936751,-0.244670163021514,-1.67810633432415,0.145801346444505,12,22.9967637634493,11.527276663084,12,"NUBP2",0,1
"BAT3;BAG6",0.0683512984580865,0.28315691401113,0.287745986604605,2.00252672330078,0.143691459023483,12,22.3719606279007,8.6933644312069,9,"BAT3;BAG6",1,0
"MTHFD1L",0.0412924836294599,0.215473761259806,-0.538511387165283,-2.28514476708665,0.235657449331683,12,22.8942491636607,12.3258336534773,13,"MTHFD1L",1,1
"ACOT1;ACOT2",0.00836073549799679,0.106272306731255,-0.328655310901155,-3.15091345331631,0.104304772495496,12,24.9306608216685,16.0000000671763,16,"ACOT1;ACOT2",0,0
"NOLC1",0.017761140732823,0.143020388400876,-1.12258541015507,-2.7451496583075,0.408934138347558,12,22.4986944543715,9.22965010013542,10,"NOLC1",3,1
"PCK2",0.89892119699298,0.956433663385752,-0.0247659650787071,-0.12974039057038,0.190888627433816,12,23.3976368222573,12.6508632239492,13,"PCK2",2,1
"SLAIN1",0.530394074301755,0.802816030733987,0.11259367533663,0.646072609104826,0.174274027020949,12,23.6314638750759,16.0000000000783,16,"SLAIN1",0,0
"IARS",0.528147251302273,0.802264860392058,-0.0643969158656432,-0.649667771853715,0.0991228419441182,12,23.5026218184827,16.0000001398163,16,"IARS",0,0
"ILK",0.829906665813424,0.941563541109262,0.0236231321218128,0.219556846887379,0.1075946045715,12,23.2665634490427,16.0000000000043,16,"ILK",0,0
"SRCAP",0.134353236092905,0.388999347267485,0.232559140198845,1.6055415098877,0.144847790459874,12,21.7501944344598,11.0026441088488,11,"SRCAP",1,0
"DHX16",0.307586497823962,0.603671688483955,0.131603721962133,1.06557527475438,0.123504857028959,12,23.2589995417675,16.0000000000139,16,"DHX16",0,0
"KIF21A",0.348543959306117,0.645489744244369,0.21305814839949,0.975550316605649,0.218397908106687,12,21.4379371189133,10.0395248889991,10,"KIF21A",3,3
"UNC45A",0.50236836941642,0.783628282268883,-0.0829003299078863,-0.691570088883672,0.119872636541733,12,23.2295864841404,16.0000000009526,16,"UNC45A",0,0
"PGM1",0.00487345700276021,0.0902545125315102,-0.616667564610648,-3.4423315962121,0.179142406062571,12,24.1416202853216,16.0000000000045,16,"PGM1",0,0
"RNPEP",0.0683576029612061,0.28315691401113,0.384953717077504,2.00247416816137,0.192239042679368,12,22.7107428350182,14.9118563341577,15,"RNPEP",1,0
"PPM1F",0.0285609548284187,0.182420973717368,0.503358123478307,2.48753379493192,0.202352275375653,12,24.5140772043129,16.000000012858,16,"PPM1F",0,0
"ZC3HC1",0.860529383735573,0.941563541109262,-0.0555248669217931,-0.179514324954524,0.309306050845019,12,22.7977978874366,11.6273874522848,13,"ZC3HC1",0,1
"ALDH5A1",0.0709772830575255,0.287716926385549,0.313269761539576,1.98101519591028,0.158135970984124,12,23.0014059694845,14.9270520282029,15,"ALDH5A1",1,0
"OARD1",0.0878010398842957,0.31070190983807,0.210704218686214,1.85841833320985,0.11337825016087,12,22.863705365105,12.8091162116901,13,"OARD1",0,0
"CHTF18",0.500546166137148,0.782077508546792,-0.173649232154972,-0.694579563859318,0.250006250097711,12,21.9299332600581,7.9147591290002,8,"CHTF18",3,2
"MARK2",0.0736004731211781,0.291744169215091,0.258115642613699,1.960248718699,0.131674945200326,12,23.8871135650521,16.0000000000001,16,"MARK2",0,0
"TRMT112",0.336954297885103,0.633669020714614,-0.210448059194725,-1.00020404253917,0.210405127598236,12,24.9014637514804,16.0000000007671,16,"TRMT112",0,0
"ALDH16A1",0.179513723543826,0.450927088203485,-0.249464778065921,-1.42546020484535,0.1750064836731,12,22.778490540981,14.9252350708241,15,"ALDH16A1",0,1
"BCKDHA",0.143855933550769,0.402583494040597,-0.180780936258618,-1.56373266198034,0.115608595160808,12,23.8453792510761,16.0000000047249,16,"BCKDHA",0,0
"ELAC2",0.18413639740098,0.457675861434805,0.277665229045468,1.40928157325353,0.197026083584161,12,23.2027736681951,16.0000005590505,16,"ELAC2",0,0
"IMPDH2",0.0308829422828159,0.190025661147359,0.363880001145887,2.44484637999981,0.148835527713572,12,24.254880457309,16.0000000000027,16,"IMPDH2",0,0
"NUB1",0.00215212306810989,0.0656925214553522,-0.481715982646449,-3.88909892616875,0.123863134312451,12,23.6923192864433,16.0000000000008,16,"NUB1",0,0
"ZNF768",0.0998485218781968,0.332652306574804,0.192287621156726,1.78318022323545,0.107834092511319,12,23.127037319572,16.0000011818089,16,"ZNF768",0,0
"CLUH",0.344251397625506,0.642100625913073,0.152631167955274,0.984611602465096,0.155016625411627,12,22.0113194176282,12.9905660452865,13,"CLUH",2,1
"MRPS23",0.186726451499684,0.460478155199612,0.177949306300757,1.40036462937291,0.127073551108217,12,24.1137342778264,16.0000003217965,16,"MRPS23",0,0
"COPE",0.971801070212023,0.990825580322032,0.00510047426556781,0.0360937596422345,0.141311803373334,12,24.5603752223002,16.0000000000372,16,"COPE",0,0
"TXNDC9",0.057792323905239,0.258772027974347,-0.237993590825457,-2.09758383985108,0.113460823974671,12,23.5348751901937,16.0000000017371,16,"TXNDC9",0,0
"TRIM24",0.0406761691368922,0.214405004977068,0.555972049194558,2.29345969735809,0.242416315331375,12,23.8017902450304,13.4729290049351,14,"TRIM24",0,0
"RNF113A",0.16407546112934,0.429873156828464,0.204896825403928,1.48216107302411,0.138241942210687,12,24.4771316947943,16.0000000005443,16,"RNF113A",0,0
"SCO2",0.00408550280786276,0.0851483512874916,-0.490109493628157,-3.53804364498807,0.138525564635823,12,23.1327454644145,16.0000000000001,16,"SCO2",0,0
"DUSP11",0.589753794339545,0.839521414851093,-0.149860286399363,-0.553999689151369,0.270506083909403,12,21.2505820323738,12.1677996040393,12,"DUSP11",0,1
"PRKRA",0.387275566846558,0.684985290473284,-0.135854936756644,-0.897166420152879,0.151426684843481,12,23.6319653449294,16.0000002007924,16,"PRKRA",0,0
"ARIH2",0.102807244920667,0.337157787595728,0.453496804662432,1.76596041963473,0.256798963113927,12,25.5932690002838,16.0000000002194,16,"ARIH2",0,0
"BRD1",0.483148446698719,0.776077734535612,0.126929412110627,0.723651594759243,0.17540127463252,12,21.3086718213885,6.05721426639354,6,"BRD1",1,4
"TUBB",0.0623212174172642,0.274049071758962,-0.513998298497956,-2.05498003745538,0.250123256250424,12,30.1713352226901,16.0000000009598,16,"TUBB",0,0
"HSPA8",0.00106759898609354,0.0593145436685501,0.414208024656322,4.28074750894246,0.0967606764451869,12,31.0770088387285,16.000000000002,16,"HSPA8",0,0
"BCR",0.026473232032155,0.180591560846757,0.334279778724866,2.52889226704322,0.132184270196574,12,22.04513917827,13.010746945153,13,"BCR",0,0
"RPL10;RPL10L",0.0108334521569599,0.122479018421,-0.320510421688322,-3.01146223530768,0.106430164698903,12,28.9162528071869,16,16,"RPL10;RPL10L",0,0
"PRDX6",0.288651443425444,0.583438886086384,-0.267430249608108,-1.11023133232855,0.24087795202754,12,23.7276650072874,12.2066064445367,12,"PRDX6",0,0
"PDIA3",0.482273173540047,0.775331084950766,0.0661527163039359,0.725130908052408,0.0912286534325397,12,24.8687836908689,16.0000000000001,16,"PDIA3",0,0
"NUP214",0.290501802065864,0.583529515471258,-0.749946628073658,-1.1057715238455,0.678211196346959,12,21.8274813688634,6.92415575262921,7,"NUP214",4,3
"TXLNA",0.00522640183741174,0.0931384251968942,0.50809703160629,3.40446641845705,0.149244248335564,12,22.3975490775561,12.0853668174948,12,"TXLNA",0,0
"CAPZB",0.244440896799158,0.53567152442414,0.112532783375578,1.22400005723038,0.0919385442107024,12,24.8338150125638,16.0000000000001,16,"CAPZB",0,0
"PCYT1A",0.191361243918893,0.467030219331769,0.248612387350114,1.38466210525269,0.179547332455339,12,22.3191875061985,12.0092628835935,12,"PCYT1A",0,0
"ACTR3",0.10239342903387,0.336648985704843,-0.24612952070428,-1.76834186107641,0.139186616638967,12,25.0594079224261,16.0000000285157,16,"ACTR3",0,0
"YWHAE",0.237471386887131,0.52787567799564,0.304159924944077,1.24338129567624,0.244623210918299,12,26.8852390023472,16.0000000000008,16,"YWHAE",0,0
"RPS27A;UBB;UBC",0.436978427714021,0.736145777216042,-0.141679929080247,-0.804101829604345,0.176196501318695,12,25.5226697145991,16.0000000000004,16,"RPS27A;UBB;UBC",0,0
"CSNK2B;CSNK2B-LY6G5B-1181",0.179818559229482,0.450927088203485,0.140113564227722,1.42438264699282,0.0983679241835271,12,24.8007839798724,16.0000000000252,16,"CSNK2B;CSNK2B-LY6G5B-1181",0,0
"FOXK1",0.065073211073793,0.276854269636025,0.208370972608872,2.03048169520504,0.102621448447892,12,23.7927245630453,16.0000001009204,16,"FOXK1",0,0
"SCRN1",0.180805390353975,0.451522968066604,0.226131234039666,1.42090478658895,0.159145944312371,12,23.7274427756285,16.0000000018393,16,"SCRN1",0,0
"FHL3",0.018421495909986,0.143020388400876,2.31686252493295,2.72543599139998,0.850088768271842,12,21.3980027219356,4.001,1,"FHL3",3,5
"RCN2",0.0448596132616891,0.22428961326634,-0.255585204059987,-2.23922535889612,0.114140009644221,12,25.6046133010581,16,16,"RCN2",0,0
"SAFB",0.307747928009555,0.603671688483955,0.293109690041828,1.06520355876952,0.275167772045763,12,24.3440677926594,16.0000008519156,16,"SAFB",0,0
"PKN1",0.347865559817213,0.644865596167531,-0.190254655551598,-0.976977014153745,0.194738108261837,12,22.8228023447519,13.8911600921606,14,"PKN1",2,0
"SMU1",0.398835223957881,0.696302900237002,0.116587454443213,0.874834860317469,0.13326795688149,12,23.8874234632738,16.0000003970979,16,"SMU1",0,0
"PITRM1",0.239532382884786,0.530642416655911,-0.261434116010374,-1.23760337541249,0.211242245459486,12,22.844175628375,14.9683144099745,15,"PITRM1",1,0
